customer_tweet_id,customer_text,support_text
1590507,"Dear @115858 .
Your iOS updates/upgrades have a Chronic Battery Depleting Disease.
iOS 11.1 killed 50% battery charge of an iPad Pro in 3 hours.

What happened to Beta Testing? What happened to your Quality Assurance System (if any)?",@489010 We are here to help. DM us your device details and we can take a look at this. https://t.co/GDrqU22YpT
1151830,"@AppleSupport since the new update 11.03, my telephone, iPhone SE, crashes a lot. Is there a bug fix? It’s really annoying.",@391057 We want to work with you on this. Can you describe what you mean when you say it crashes a lot? What exactly does it do?
915265,@AppleSupport I think issue certainly started appearing after the upgrade.,@337328 Thanks. Do you use the pre-installed keyboard or a 3rd party keyboard or keyboard add-on for your device?
627888,Updated my 6s to IOS 11.1.2 during the night. This morning my phone died with 64% battery. No @115858 I'm not paying 1000$ for your new iPhone X.,@268708 We want to help with your battery life. Have you checked our steps here? https://t.co/bivpdfBNJ6
1856864,"@115858 everybody &amp; their brother is having lagging &amp; freezing issues w the new software update, my phone is almost unusable now. Fix pls",@555338 Let's team up and work on this together. DM us your model iPhone and iOS 11 version installed to get started. https://t.co/GDrqU22YpT
2728239,@AppleSupport Yeah and when I leave my phone in the home screen as well! It’s really annoying.,"@466482 For our next steps, let's pair up in DM. https://t.co/GDrqU22YpT"
1535739,New update on iPhone 📱 is blocking me from group chats ?????? @115858 guess this will help boost #X sales,"@476188 Let's work on this together. Do you get an error message when trying to reply to a group message? If not, what seems to happen?"
2942138,@AppleSupport What do I do with an iPad that won't take a charge? Do you recycle? Can I get a new battery?,@812864 We'd be happy to help. Let's start by following the steps in this article to see if we can get this powered up: https://t.co/uqxquyfdn0 DM us if you still have issues after this. https://t.co/GDrqU22YpT
208149,@AppleSupport I am in the US.  Spent all evening trying to downgrade back to 11.0.1,@165239 We'd like to look into this further. Please click here to join us in DM: https://t.co/GDrqU22YpT
2973539,@AppleSupport i have iphone7 and after updating it to ios 11.1 when i click on msg icon of any contact it open inbox not new msg composition,"@820085 Thanks for reaching out! Rest assured, we're committed to helping sort this out. To ensure we understand correctly, it sounds like you're being taken into the Messages app from Contacts, but not to compose a new message. Is that right? Please DM us to proceed. https://t.co/GDrqU22YpT"
2009485,@AppleSupport I’ve spoken to apple support twice and also went to the apple store. Think you could finally fix the question mark glitch?,@283999 We'd like to take a closer look at this with you. Reach out to us with more details of what you're experiencing in DM. https://t.co/GDrqU22YpT
1233614,@AppleSupport since last update numbers no longer works on ipad pro... this fucking sucks,"@149196 To clarify, are you referring to the Numbers app? We want to make sure you get the best support possible."
487956,Hey @AppleSupport what’s the deal?!? Why the hell should I reset my Apple Watch to pair with my new iPhone? There’s GOT to be another way. Really don’t want to reset my watch guys... https://t.co/cgNx4jCSIW,"@231147 We'd like to look into this firther.  Can you DM us the iOS version as well as the current watchOS version?  Also, have you created a backup for your watch? https://t.co/GDrqU22YpT"
2246694,My phone was sitting off the charger all night and went from 99% to 52%. Ok @115858 why is the battery dying like this after the iOS 11 update.,"@654761 Check out these great tips on maintaining battery health, and DM us if you have any questions: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT"
619445,@AppleSupport I think you need to address this hug when swiping between contacts list! I thought I had a damaged screen! Take a look at what happens in the apple logo. #apple #bugs https://t.co/v3GJumtHJU,"@266995 We'll be happy to look into this with you. Send us a DM with the iOS version your iPhone is running, and we'll continue from there. https://t.co/GDrqU22YpT"
1644542,@AppleSupport guys I️ need help,@178613 What issues are you currently experiencing? Send us a DM. We'll be more than happy to help. https://t.co/GDrqU22YpT
1538042,@AppleSupport help. i️ can’t type i️,"@476800 We'd like to work with you on this. Please DM us your current iOS, and we'll get going. https://t.co/GDrqU22YpT"
1738777,@AppleSupport I can’t connect to Exchange via Mail app on iOS 11.1 when on my iPhone X but the same settings and OS on iPhone 7 is fine,@524799 We'd like to help. Please DM us here to start: https://t.co/GDrqU22YpT
1362573,"@AppleSupport Great, thanks!",@437261 No problem.  Let us know if you need any further assistance.
2293102,@AppleSupport How to force ⌚️stock complication to update? this stopped with ios11.1 (X) watchos4.1 (original).,"@665909 When opening the app or using Siri to check a particular stock, the most up-to-date information should be presented. Though, with the market closed for the weekend, we’d not see updates in the Stocks app."
149999,. @AppleSupport what is the twitter handle for the Apple Developer Support program?,"@150196 We'll be happy to get you pointed in the right direction. To connect with Apple Developer Support, check out this link: https://t.co/MN29maiV1D"
105370,@AppleSupport I’ve tried trashing Bluetooth prefs - but this didn’t help. Could you please explain how to run the hardware test?,"@139271 Absolutely, there are a few steps involved. Are you able to open the article we previously sent? If so, the steps are there. If you have any issue viewing the article send us a DM with the link below and we'll provide them for you. https://t.co/GDrqU22YpT"
1573630,Another not good morning to @116333 bc I️ can’t type I️ without it turning into this I️ bullshjt,"@485013 Hey there, we'd like to help. Take a look at this article on how to temporarily resolve the issue: https://t.co/qODbOsp4wz"
1496062,There’s a glitch with this new update. How come I️ can’t put the letter “I️” without it making a box 🧐 @115858,@467347 We'd like to help. Send us a DM so we can discuss this issue together. https://t.co/GDrqU22YpT
999210,@AppleSupport Have tried all described options. An iPhone 6S Plus is working fine with iOS 11.0.3. iPhone 7 Plus isn’t. Any other solutions?,@356596 Let's take a closer look. Send us a DM using the link below. https://t.co/GDrqU22YpT
1646649,I’m really fed up with this whole exclamation mark and question mark in a box @115858 get ur shit together,@503120 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2665302,Listen @115858 ... idk what is going on with this “I” being I️ but I AM GOING TO NEED YOU TO FIX IT IMMEDIATELY.,@750941 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2032114,Ive legit had to go to the @115858 store 7 times and my phone is STILL not working properly. I’m so over it 🙃,@600904 We want to help with your iPhone. Please DM us details and we'll look into what's going on with you there. https://t.co/GDrqU22YpT
1470099,@AppleSupport 6s &amp; updated it today to iOS 11.1 which showed as an update when I clicked on software update I wil see if this is better than last update,"@461220 Thank you for this information. If issues continue after the update, send us a DM and we'll work together from there. https://t.co/GDrqU22YpT"
2307588,@669404 @669405 @115858 How do you fix it? I updated.,"@669403 We'd like to help. If you have already updated to 11.1.1 and you are still seeing the issue when you type, send us a DM. If you are only seeing the issue when other people type, the issue is not with your device. https://t.co/GDrqU22YpT"
559781,@AppleSupport Thank you!,@250899 You're quite welcome. We're always glad to help. Take care.
2677912,So thank you @115858 for the most stupid update I now cannot connect to WiFi or even turn it on on my iPad  #Crap #whatsthepoint #wasteoftime,"@753613 We know how important it is to be able to connect to WiFi. To clarify, is the option grayed out?"
1473815,"@115858 @AppleSupport y’all need to fix this update, can’t see certain emojis .",@462130 We'd love to help you enjoy your emojis! Please send us a DM with details of the problem you're seeing. https://t.co/GDrqU22YpT
